date,directionCode,r_11,r_12,r_13,r_14,r_1e,r_21,r_22,r_23,r_24,r_2e,r_31,r_32,r_33,r_34,r_3e,r_41,r_42,r_43,r_44,r_4e,totalActivitiesRefcircle,totalCustomersRefcircle,dayname,weekend,transactCount,totalRevenue,Seats,Parking_slots,type_dtsf,mtype,isholiday,region,deltaRevenue
28/12/2019,4,0.720720721,0.101123596,0.161290323,0.136363636,0.009009009,0.112359551,0.877966102,0.078125,0.416666667,0.003389831,0.129032258,0.1875,0.911357341,0.162162162,0.002770083,0.045454545,0.166666667,0.189189189,0.902527076,0.072202166,2617,979,Sat,yes,87,103090,52,36,DT,Suburban,no,9,-25.71704758
10/02/2020,4,0.816326531,0.067567568,0.5,0.193548387,0.020408163,0.108108108,0.862068966,0.047619048,0.054794521,0,0.5,0.107142857,0.902439024,0.192307692,0,0.064516129,0.054794521,0.192307692,0.90990991,0.094594595,1877,750,Mon,no,67,50870,52,36,DT,Suburban,no,9,50.73706665
16/12/2019,3,0.764945652,0.127272727,0.047169811,0.084302326,0.001358696,0.086868687,0.797423888,0.098039216,0.111111111,0.009367681,0.146226415,0.12254902,0.731292517,0.109725686,0.00170068,0.13372093,0.101851852,0.104738155,0.782051282,0,6165,2471,Mon,no,51,41810,120,31,DT,Urban,no,1,-11.3272831
26/01/2019,1,0.933908046,0.157894737,0.19047619,0.375,0.014367816,0.421052632,0.865591398,0.12244898,0.266666667,0.016129032,0.095238095,0.163265306,0.74535809,0.126190476,0,0.25,0.133333333,0.128571429,0.433333333,0.006666667,1751,942,Sat,yes,79,39790,73,0,SF,Hyper,no,8,-17.19180002
8/10/2018,1,0.920187793,0.125,0.088235294,0.25,0.03286385,0.3125,0.904761905,0.210526316,1,0,0.176470588,0.210526316,0.78713969,0.081545064,0.002217295,0.5,0,0.087267525,0.445205479,0,1877,872,Mon,no,68,33560,73,0,SF,Hyper,yes,8,15.20731101
8/10/2019,4,0.9,0.315789474,0,0.363636364,0.00625,0.263157895,0.899082569,0.133333333,0.114285714,0,0,0.066666667,0.821138211,0.13,0.024390244,0.181818182,0.085714286,0.06,0.911764706,0.094771242,1594,763,Tue,no,85,32950,158,0,SF,Hyper,no,3,-9.226977758
28/05/2019,4,0.853881279,0.135802469,0.25,0.132075472,0.00456621,0.074074074,0.918644068,0.257142857,0.2,0.003389831,0.25,0.228571429,0.842639594,0.152173913,0.010152284,0.132075472,0.2,0.108695652,0.903225806,0.046082949,2195,1078,Tue,no,69,22690,158,0,SF,Hyper,no,3,-10.24939995
15/10/2019,3,0.625,0.125,0.090909091,0.147058824,0,0.25,0.885714286,0.166666667,0.162162162,0.071428571,0.054545455,0.125,0.75257732,0.105691057,0.010309278,0.029411765,0,0.040650407,0.776223776,0.006993007,1015,392,Tue,no,24,12660,110,1500,Mall,Suburban,no,9,-31.61592427
19/02/2020,4,0.828947368,0.127659574,0.189189189,0.186666667,0.002631579,0.122340426,0.881625442,0.103448276,0.238095238,0,0.27027027,0.131034483,0.824503311,0.155844156,0.003311258,0.186666667,0.333333333,0.168831169,0.901380671,0.059171598,3615,1631,Wed,no,95,60600,188,217,DT,Urban,no,1,33.33183114
6/02/2020,3,0.774336283,0.092436975,0.25,0.210526316,0.022123894,0.071428571,0.90862069,0.189655172,0.125,0.065517241,0.25,0.172413793,0.792079208,0.138461538,0,0.315789474,0.1875,0.184615385,0.88372093,0.003875969,2688,1177,Thu,no,107,65610,162,0,SF,Urban,no,1,33.4242174
26/04/2019,2,0.848790323,0.277486911,0.175,0.193717277,0.001008065,0.19895288,0.840292276,0.144578313,0.134146341,0.014613779,0.3,0.204819277,0.768786127,0.152380952,0.005780347,0.204188482,0.341463415,0.104761905,0.864546525,0,4880,2887,Fri,no,42,21110,105,0,SF,Hyper,no,8,40.05011724
4/01/2020,4,0.788461538,0.121212121,0.155339806,0.119298246,0,0.083333333,0.849264706,0.156862745,0.101265823,0.001838235,0.145631068,0.156862745,0.748878924,0.128742515,0.00896861,0.101754386,0.075949367,0.095808383,0.851318945,0.021582734,5311,2170,Sat,yes,73,81710,94,17,DT,Urban,no,1,-9.856512536
24/10/2019,4,0.815352697,0.115044248,0.171875,0.089655172,0,0.168141593,0.874725275,0.137931034,0.205882353,0,0.21875,0.172413793,0.782608696,0.155405405,0,0.144827586,0.147058824,0.189189189,0.857142857,0.011204482,4398,1870,Thu,no,31,18050,94,17,DT,Urban,no,1,-17.30340863
25/04/2019,2,0.916666667,0.151898734,0.158119658,0.184210526,0.002283105,0.17721519,0.693877551,0.09703504,0,0.004081633,0.136752137,0.123989218,0.743434343,0.166666667,0.03030303,0.131578947,1,0.149122807,0.794117647,0,3781,1626,Thu,no,53,39660,106,15,DT,Urban,no,1,17.0238262
27/12/2019,2,0.745762712,0.090909091,0,0.108108108,0.016949153,0.272727273,0.73015873,0.555555556,0.184210526,0.015873016,0.5,0,0.366336634,0.277108434,0.03960396,0.189189189,0.105263158,0.144578313,0.813842482,0.08353222,1378,553,Fri,no,139,77220,210,0,SF,Urban,no,3,-7.780884975
29/08/2019,2,0.666666667,0.130434783,0.5,0.171428571,0.037037037,0.173913043,0.590909091,0.315789474,0.224137931,0.045454545,0.5,0.105263158,0.419354839,0.253424658,0.096774194,0.142857143,0.086206897,0.143835616,0.819796954,0.121827411,1430,519,Thu,no,155,62510,210,0,SF,Urban,no,3,-29.4274722
28/10/2019,1,0.81300813,0.119402985,0.071428571,0,0.056910569,0.149253731,0.71,0.176470588,1,0,0.214285714,0.215686275,0.825503356,0,0.006711409,0.25,0,0,0.8,0,815,342,Mon,no,35,23000,92,30,DT,Rural,no,2,-31.25492524
4/09/2019,1,0.660427807,0.07761194,0.09375,0.094827586,0.061497326,0.082089552,0.643326039,0.082634731,0.117647059,0.015317287,0.114583333,0.095808383,0.670807453,0.079754601,0.01242236,0.137931034,0.323529412,0.104294479,0.426229508,0,3660,1114,Wed,no,61,61760,92,30,DT,Rural,no,2,-10.22786868
23/09/2019,1,0.740112994,0.056530214,0.060344828,1,0.059322034,0.111111111,0.679245283,0.095435685,0.285714286,0.011792453,0.099137931,0.093360996,0.713846154,0.333333333,0.012307692,0,0.142857143,0,0.842105263,0,2767,956,Mon,no,64,64310,92,30,DT,Rural,yes,2,16.88534471
28/01/2020,4,0.696428571,0.224137931,0.25,0.142857143,0,0.137931034,0.793650794,0.19047619,0.285714286,0,0,0.333333333,0.770491803,0.428571429,0,0.142857143,0.285714286,0.285714286,0.886075949,0.050632911,600,288,Tue,no,31,16360,548,1900,FoodC,Suburban,no,9,-9.885300902
16/02/2020,4,0.5375,0.111111111,0.285714286,0.25,0,0.111111111,0.811158798,0.146341463,0.333333333,0,0.285714286,0.12195122,0.7,0.12,0.011111111,0.25,0.333333333,0.093333333,0.895953757,0.063583815,1239,512,Sun,yes,93,82260,548,1900,FoodC,Suburban,no,9,24.66856298
27/01/2020,1,0.810344828,0.136363636,0.114285714,0.126582278,0.068965517,0.128787879,0.82278481,0.042553191,0.2,0.008438819,0.114285714,0.14893617,0.814070352,0.06,0.005025126,0.151898734,0.2,0.086666667,0.745098039,0,2070,791,Mon,no,59,39850,60,61,DT,Suburban,no,7,-15.87873058
29/10/2019,1,0.837209302,0.11627907,0.166666667,0.109195402,0.066860465,0.147286822,0.844512195,0.043103448,0.053571429,0.006097561,0.233333333,0.146551724,0.805907173,0.143939394,0.004219409,0.109195402,0.089285714,0.128787879,0.702439024,0.004878049,2514,1001,Tue,no,53,39400,60,61,DT,Suburban,no,7,-8.196496943
6/02/2020,3,0.80952381,0.118181818,0.017241379,0.083333333,0.087301587,0.154545455,0.832116788,0.03125,0.052631579,0.051094891,0.034482759,0.03125,0.569892473,0.068862275,0,0.083333333,0.105263158,0.095808383,0.793269231,0.004807692,1272,497,Thu,no,50,42180,57,21,DT,Rural,no,5,32.23877811
25/11/2019,4,0.666666667,0.5,0,0,0,0,0.937759336,0.086206897,0.2,0.012448133,0,0.068965517,0.743589744,0.5,0.025641026,0,0,0,0.938271605,0.259259259,801,351,Mon,no,61,36910,53,15,DT,Urban,no,1,-55.01808779
12/09/2019,4,0.675675676,0.085714286,0.142857143,0.222222222,0,0.057142857,0.926315789,0.089285714,0.153846154,0.002631579,0.285714286,0.125,0.777777778,0,0,0.166666667,0.307692308,0.285714286,0.901408451,0.091549296,1366,627,Thu,no,48,30900,53,15,DT,Urban,no,1,12.68786753
13/01/2020,1,0.789325843,0.066666667,0,0.120845921,0.103932584,0.066666667,0.769230769,0.333333333,0.111111111,0.038461538,0.333333333,0.166666667,0.91509434,0.333333333,0.009433962,0.145015106,0.111111111,0.333333333,0.597883598,0.074074074,1520,594,Mon,no,104,59770,86,0,SF,Hyper,yes,4,34.76281557
23/12/2019,3,0.778267254,0.142857143,0.100840336,0.107692308,0.002936858,0.088669951,0.816901408,0.079320113,0.068965517,0.014084507,0.159663866,0.121813031,0.782764811,0.155778894,0,0.142307692,0.155172414,0.130653266,0.816091954,0,5730,2418,Mon,no,56,45530,120,31,DT,Urban,no,1,-12.23474422
25/08/2019,4,0.818181818,0.272727273,1,0.142857143,0,0.272727273,0.907801418,0.75,0.25,0,0,0.25,0.91588785,0.047619048,0.009345794,0.19047619,0.5,0.19047619,0.945454545,0.086363636,1070,511,Sun,yes,54,33390,158,0,SF,Hyper,no,3,-42.42526936
12/06/2019,4,0.882736156,0.2,0.148148148,0.108843537,0.006514658,0.127272727,0.906698565,0.173333333,0.285714286,0.002392344,0.185185185,0.186666667,0.817164179,0.198347107,0.007462687,0.068027211,0.357142857,0.082644628,0.91651865,0.031971581,3163,1467,Wed,no,70,33840,158,0,SF,Hyper,no,3,15.35169151
6/01/2019,1,0.935483871,1,0.285714286,0.4,0.036866359,0,0.949685535,0.333333333,0,0,0.357142857,0.333333333,0.845758355,0.162679426,0,0.2,0.4,0.138755981,0.576923077,0,1381,825,Sun,yes,60,32850,73,0,SF,Hyper,no,8,-30.34683259
18/09/2018,1,0.943894389,0.571428571,0.2,0.090909091,0.00990099,0.142857143,0.931192661,0.375,0.142857143,0.009174312,0.5,0.1875,0.867435159,0.173228346,0.002881844,0.454545455,0.285714286,0.125984252,0.669565217,0.017391304,1473,924,Tue,no,63,24440,73,0,SF,Hyper,no,8,-23.92845905
20/05/2019,1,0.943181818,0.19047619,0.192307692,0.25,0.022727273,0.380952381,0.905882353,0.131578947,0.2,0.019607843,0.192307692,0.105263158,0.802816901,0.12,0.007042254,0.375,0.3,0.154285714,0.647887324,0.009389671,2070,1229,Mon,no,89,34370,73,0,SF,Hyper,no,8,10.01724127
2/12/2019,3,0.710526316,0.5,0.5,0.06779661,0,0.5,0.867924528,0.043478261,0.272727273,0.141509434,0.5,0.144927536,0.730769231,0.166666667,0.038461538,0,0.181818182,0.166666667,0.829545455,0,743,256,Mon,no,31,17990,110,1500,Mall,Suburban,no,9,-15.5457573
10/02/2020,3,0.7,0,0,0.1875,0,0,0.908045977,0.041666667,0.117647059,0.08045977,1,0.125,0.72972973,0.040816327,0.027027027,0.09375,0.058823529,0.06122449,0.873873874,0,604,244,Mon,no,19,14190,110,1500,Mall,Suburban,no,9,-7.911927035
18/10/2018,3,0.828903654,0.128113879,0.235294118,0.128,0.024916944,0.046263345,0.827027027,0.05,0.103896104,0.062162162,0.176470588,0.35,0.836633663,0.2,0,0.084,0.090909091,0.08,0.887195122,0.004573171,3625,1691,Thu,no,91,39740,151,0,SF,Hyper,no,8,7.660275379
28/01/2019,3,0.875751503,0.182795699,0.181818182,0.103896104,0.006012024,0.107526882,0.887043189,0.363636364,0.08,0.089700997,0.181818182,0.181818182,0.843930636,0.130434783,0,0.116883117,0.08,0.086956522,0.895635674,0,2938,1410,Mon,no,104,45780,151,0,SF,Hyper,no,8,-13.1730892
16/01/2020,4,0.822580645,0.126760563,0.25,0.079365079,0.004032258,0.126760563,0.890957447,0.324324324,0.111111111,0,0.25,0.216216216,0.764705882,0.144230769,0,0.174603175,0.277777778,0.115384615,0.878419453,0.024316109,2556,1083,Thu,no,53,34760,188,217,DT,Urban,no,1,2.542597261
1/12/2019,4,0.771276596,0.121621622,0.177777778,0.120967742,0.005319149,0.063063063,0.890310786,0.105633803,0.14893617,0,0.2,0.056338028,0.822751323,0.18705036,0.007936508,0.052419355,0.063829787,0.107913669,0.869281046,0.053921569,4427,1763,Sun,yes,104,92370,188,217,DT,Urban,no,1,-11.50933769
11/01/2020,3,0.792929293,0.10989011,0.122807018,0.130434783,0,0.093406593,0.908925319,0.064516129,0.145833333,0.058287796,0.105263158,0.107526882,0.792270531,0.211111111,0.004830918,0.217391304,0.166666667,0.166666667,0.880645161,0.003225806,2822,1173,Sat,yes,88,62950,162,0,SF,Urban,no,1,-2.428129111
22/12/2019,1,0.805555556,0.100946372,0.18556701,0.099616858,0.038194444,0.097791798,0.867779204,0.07755102,0.117647059,0,0.12371134,0.126530612,0.812609457,0.070121951,0.001751313,0.088122605,0.176470588,0.106707317,0.780548628,0.007481297,5401,2116,Sun,yes,59,72610,100,13,DT,Urban,no,1,-36.44537783
17/10/2018,2,0.927710843,0.086956522,0.666666667,0.133333333,0.004016064,0.326086957,0.909413854,0.122137405,0.384615385,0.028419183,0.333333333,0.145038168,0.781725888,0.642857143,0.040609137,0.183333333,0.153846154,0.285714286,0.910290237,0,2317,1553,Wed,no,57,30230,105,0,SF,Hyper,no,8,-0.373495978
25/02/2020,4,0.765027322,0.1875,0.277777778,0.133971292,0,0.133928571,0.860696517,0.147727273,0.083333333,0,0.277777778,0.136363636,0.739299611,0.114754098,0.007782101,0.09569378,0.066666667,0.18852459,0.868378812,0.019261637,3521,1497,Tue,no,55,28170,94,17,DT,Urban,no,1,19.48777923
3/06/2019,3,0.695652174,0.3,0.033333333,0.055555556,0,0.5,0.761363636,0.122699387,0.230769231,0.011363636,0.066666667,0.134969325,0.791327913,0.102719033,0.005420054,0.088888889,0.192307692,0.096676737,0.80781759,0.003257329,2051,798,Mon,no,12,6540,64,80,DT,Suburban,no,2,-45.32823591
11/07/2019,3,0.657142857,0.130434783,0.117647059,0.12962963,0,0.086956522,0.758064516,0.074204947,0.099337748,0.032258065,0.176470588,0.109540636,0.776209677,0.100682594,0.006048387,0.101851852,0.086092715,0.075085324,0.747663551,0,2921,1085,Thu,no,25,19630,64,80,DT,Suburban,no,2,-22.97706996
12/08/2019,3,0.676056338,0.25,0.227272727,0.059907834,0,0.25,0.771929825,0.088028169,0.101123596,0.045614035,0.136363636,0.133802817,0.768463074,0.093886463,0.001996008,0.046082949,0.112359551,0.100436681,0.799107143,0.002232143,3126,1155,Mon,no,38,43710,64,80,DT,Suburban,yes,2,54.27973166
31/05/2019,2,0.897890295,0.08677686,0.116483516,0.176470588,0.000843882,0.136363636,0.654353562,0.084367246,0.4,0.002638522,0.140659341,0.100496278,0.708272859,0.075418994,0.023222061,0.215686275,0.2,0.094972067,0.755555556,0,5378,2214,Fri,no,39,32540,106,15,DT,Urban,no,1,-1.098439505
